nom_entreprise_aria,nom_api,siren,siret,categorie_entreprise,syndicat_regional,code_dept,adresse,commune,code_postal,naf,aria_region,latitude,longitude
DISTRILIQ (L'EXILIR DES 3 S0RCIERS),DISTRILIQ (L'EXILIR DES 3 S0RCIERS),800477044,80047704400021,PME,ARIA Sud,83,LOT RIGAOU MILLAOU 37 RUE DES RASCASSES 83250 LA LONDE-LES-MAURES,83071,83250,11.07B,ARIA Sud,43.183086,6.27621
BRASSERIE VITALITEA (COSY KOMBUCHA),BRASSERIE VITALITEA (COSY KOMBUCHA),885265306,88526530600021,PME,ARIA Sud,83,LE PLAN ORIENTAL 695 CHEMIN DE FONDURANE 83440 MONTAUROUX,83081,83440,11.07B,ARIA Sud,43.599802,6.769042
LEILA BENHISSEN (BL),LEILA BENHISSEN (BL),979061207,97906120700010,PME,ARIA Sud,83,LA CIVADIERE BAT D2 LOT 023 1 PL GEORGES POMPIDOU 83000 TOULON,83137,83000,11.07B,ARIA Sud,43.120497,5.938588
ORANGINA SUNTORY FRANCE PRODUCTION (SUNTORY BEVERAGE & FOOD FRANCE),ORANGINA SUNTORY FRANCE PRODUCTION (SUNTORY BEVERAGE & FOOD FRANCE),407512938,40751293800025,ETI,ARIA Sud,84,RUE DE LA JONQUIERE 84470 CHATEAUNEUF-DE-GADAGNE,84036,84470,11.07B,ARIA Sud,43.931302,4.943729
ORANGINA SUNTORY FRANCE PRODUCTION (SUNTORY BEVERAGE & FOOD FRANCE),ORANGINA SUNTORY FRANCE PRODUCTION (SUNTORY BEVERAGE & FOOD FRANCE),407512938,40751293800041,ETI,ARIA Sud,84,433 CHEMIN DES MATOUSES 84470 CHATEAUNEUF-DE-GADAGNE,84036,84470,11.07B,ARIA Sud,43.929945,4.951193
KAUKANI (KAUKANI) (SAS),KAUKANI (KAUKANI) (SAS),912155884,91215588400014,PME,ARIA Sud,84,23 ROUTE DE VAUGINES 84160 LOURMARIN,84068,84160,11.07B,ARIA Sud,43.768252,5.371894
KAUKANI (KAUKANI) (SAS),KAUKANI (KAUKANI) (SAS),912155884,91215588400022,PME,ARIA Sud,84,225 AVENUE DE LA GARE 84360 LAURIS,84065,84360,11.07B,ARIA Sud,43.747281,5.30826
AROMADRINKDELI,AROMADRINKDELI,821429529,82142952900018,PME,ARIA Sud,84,61 RUE PORTE DE MAZAN 84200 CARPENTRAS,84031,84200,11.07B,ARIA Sud,44.055589,5.050593
EF ATELIER (PAPILLES&PROVENCE),EF ATELIER (PAPILLES&PROVENCE),950730903,95073090300024,PME,ARIA Sud,84,ZAE DU MARCHE 150 RUE LA CHAPELLERIE 84200 CARPENTRAS,84031,84200,11.07B,ARIA Sud,44.033023,5.04326
DISTILLERIE A. BLACHERE (DISTILLERIE A. BLACHERE),DISTILLERIE A. BLACHERE (DISTILLERIE A. BLACHERE),325034106,32503410600022,PME,ARIA Sud,84,QUARTIER CANSAUD 1695 ROUTE DE SORGUES 84230 CHATEAUNEUF-DU-PAPE,84037,84230,11.07B,ARIA Sud,44.038965,4.853932
JESSY PIDOUX,JESSY PIDOUX,799997382,79999738200020,PME,AREA Pays de la Loire,85,96 RUE ROBERT SCHUMAN 85000 LA ROCHE-SUR-YON,85191,85000,11.07B,AREA Pays de la Loire,46.676468,-1.417166
MORGAN DE JONG (LA CABANE KOMBUCHA),MORGAN DE JONG (LA CABANE KOMBUCHA),851189266,85118926600022,PME,AREA Pays de la Loire,85,10 RUE DE L'AUDERIE 85320 ROSNAY,85193,85320,11.07B,AREA Pays de la Loire,46.533041,-1.309734
PREAMBULLE (SARL PREAMBULLE),PREAMBULLE (SARL PREAMBULLE),901420596,90142059600016,PME,AREA Pays de la Loire,85,6 RUE SAINT-NICOLAS 85420 MAILLE,85132,85420,11.07B,AREA Pays de la Loire,46.343805,-0.788496
VALERIE MAUGEAIS (L'HISTOIRE ANCIENNE),VALERIE MAUGEAIS (L'HISTOIRE ANCIENNE),401445960,40144596000040,PME,AREA Nouvelle Aquitaine,86,APPT 1 1 PLAN DU GUET 86340 NOUAILLE-MAUPERTUIS,86180,86340,11.07B,AREA Nouvelle Aquitaine,46.511053,0.41276
SARL DECO JUS,SARL DECO JUS,438448789,43844878900026,PME,AREA Nouvelle Aquitaine,87,2 RUE DE LA POMME 87500 SAINT-YRIEIX-LA-PERCHE,87187,87500,11.07B,AREA Nouvelle Aquitaine,45.55358,1.203413
LA FABRIQUE A BULLES (LA PETILLANTE VOSGIENNE),LA FABRIQUE A BULLES (LA PETILLANTE VOSGIENNE),814662839,81466283900012,PME,ARIA Grand Est,88,29 HAUT DU VILLAGE 88210 LE PUID,88362,88210,11.07B,ARIA Grand Est,48.391698,7.047029
JANE FRANCE,JANE FRANCE,513203141,51320314100025,PME,ARIA Grand Est,88,9 RUE GAMBETTA 88100 SAINT-DIE-DES-VOSGES,88413,88100,11.07B,ARIA Grand Est,48.282905,6.948775
FRANCK TOSO (TUTTI QUANTI),FRANCK TOSO (TUTTI QUANTI),819394362,81939436200019,PME,Vitagora,89,BAILLY 12 GRANDE RUE 89530 SAINT-BRIS-LE-VINEUX,89337,89530,11.07B,Vitagora,47.724656,3.623587
COCA-COLA EUROPACIFIC PARTNERS FRANCE (CCEP FRANCE),COCA-COLA EUROPACIFIC PARTNERS FRANCE (CCEP FRANCE),343688016,34368801600207,GE,AREA Île-de-France,91,LE PRE NEUF ZAC DES RADARS 3 RUE JEAN-JACQUES ROUSSEAU 91350 GRIGNY,91286,91350,11.07B,AREA Île-de-France,48.648206,2.382001
TROPIMEX BENELUX SA,TROPIMEX BENELUX SA,405328436,40532843600028,PME,AREA Île-de-France,91,2 PLACE DES MARGUERITES 91540 MENNECY,91386,91540,11.07B,AREA Île-de-France,48.550222,2.43131
WHISCO,WHISCO,909704207,90970420700010,PME,AREA Île-de-France,91,68 AVENUE JEAN JAURES 91210 DRAVEIL,91201,91210,11.07B,AREA Île-de-France,48.692755,2.418682
BELLALG,BELLALG,981965460,98196546000018,PME,AREA Île-de-France,91,2 RUE DES VERGERS 91250 SAINTRY-SUR-SEINE,91577,91250,11.07B,AREA Île-de-France,48.597675,2.491284
PURPOSE,PURPOSE,909841231,90984123100022,PME,AREA Île-de-France,91,32 RUE DE VALENTON 91330 YERRES,91691,91330,11.07B,AREA Île-de-France,48.73011,2.514625
CLAUDIO LEMA (LEM''AFRIKA),CLAUDIO LEMA (LEM''AFRIKA),533250163,53325016300011,PME,AREA Île-de-France,91,LES ORMEAUX APP 14 RES DU PARC 91410 DOURDAN,91200,91410,11.07B,AREA Île-de-France,48.52921,2.022911
LA FRANCAISE DES BOISSONS (LA FRANCAISE DES BOISSONS) (LFB),LA FRANCAISE DES BOISSONS (LA FRANCAISE DES BOISSONS) (LFB),922795208,92279520800011,PME,AREA Île-de-France,91,14 RUE MASSENA 91350 GRIGNY,91286,91350,11.07B,AREA Île-de-France,48.647184,2.394267
MR PEP'S,MR PEP'S,524457108,52445710800032,PME,AREA Île-de-France,91,14 PL DES TERRASSES DE L AGORA 91000 EVRY-COURCOURONNES,91228,91000,11.07B,AREA Île-de-France,48.628008,2.428644
OGA SBK,OGA SBK,828982876,82898287600033,PME,AREA Île-de-France,91,14 AVENUE DU 1ER MAI 91120 PALAISEAU,91477,91120,11.07B,AREA Île-de-France,48.71029,2.256788
COCA-COLA EUROPACIFIC PARTNERS FRANCE (CCEP FRANCE),COCA-COLA EUROPACIFIC PARTNERS FRANCE (CCEP FRANCE),343688016,34368801600082,GE,AREA Île-de-France,92,ZONE INDUSTRIELLE 10 AVENUE GALILEE 92140 CLAMART,92023,92140,11.07B,AREA Île-de-France,48.780373,2.24669
COCA-COLA EUROPACIFIC PARTNERS FRANCE (CCEP FRANCE),COCA-COLA EUROPACIFIC PARTNERS FRANCE (CCEP FRANCE),343688016,34368801600504,GE,AREA Île-de-France,92,CS 80050 9 CHEMIN DE BRETAGNE 92130 ISSY-LES-MOULINEAUX,92040,92130,11.07B,AREA Île-de-France,48.824327,2.258211
BIOMERE (JUBILES),BIOMERE (JUBILES),830942629,83094262900049,PME,AREA Île-de-France,92,10 RUE BORIS VILDE 92260 FONTENAY-AUX-ROSES,92032,92260,11.07B,AREA Île-de-France,48.790509,2.28333
TROPICANA FRANCE,TROPICANA FRANCE,908477433,90847743300019,ETI,AREA Île-de-France,92,15 BOULEVARD CHARLES DE GAULLE 92700 COLOMBES,92025,92700,11.07B,AREA Île-de-France,48.910013,2.234662
ORANGINA SCHWEPPES FRANCE (ORANGINA SUNTORY FRANCE - SUNTORY BEVERAGE & FOOD FRANCE) (O.S.F.),ORANGINA SCHWEPPES FRANCE (ORANGINA SUNTORY FRANCE - SUNTORY BEVERAGE & FOOD FRANCE) (O.S.F.),404907941,40490794100045,ETI,AREA Île-de-France,92,40-52 40 BOULEVARD DU PARC 92200 NEUILLY-SUR-SEINE,92051,92200,11.07B,AREA Île-de-France,48.892543,2.263537
MELINDA SPERANZA,MELINDA SPERANZA,824223168,82422316800017,PME,AREA Île-de-France,92,4 RUE CHARLES PARADINAS 92110 CLICHY,92024,92110,11.07B,AREA Île-de-France,48.904852,2.306894
MELINDA SPERANZA,MELINDA SPERANZA,824223168,82422316800025,PME,AREA Île-de-France,92,4 RUE CHARLES PARADINAS 92110 CLICHY,92024,92110,11.07B,AREA Île-de-France,48.904852,2.306894
MARIAM WELE (MARWEL),MARIAM WELE (MARWEL),892880667,89288066700027,PME,AREA Île-de-France,92,4 ALLEE JOSEPH LAKANAL 92000 NANTERRE,92050,92000,11.07B,AREA Île-de-France,48.897055,2.212558
STEPHANIE COHEN (BRIERE) (O DE FLEURS),STEPHANIE COHEN (BRIERE) (O DE FLEURS),909925455,90992545500018,PME,AREA Île-de-France,92,133 RUE VICTOR HUGO 92270 BOIS-COLOMBES,92009,92270,11.07B,AREA Île-de-France,48.919124,2.267999
MOHAMED ERRILA,MOHAMED ERRILA,843058066,84305806600021,PME,AREA Île-de-France,92,24 ALLEE DE L'ARLEQUIN 92000 NANTERRE,92050,92000,11.07B,AREA Île-de-France,48.890642,2.226658
